video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
Axu4tJl8gbM,Tina Huang,How to learn data science in 2022 (the minimize effort maximize outcome way),"In this video, I cover how to learn data science in 2022 (which tbh is the same as how I would learn data science in 2021still lol)  - the minimize effort and maximize outcome way! If you're committed to learning data science in 2022, I have nothing more to say than to watch this video! I spend a lot of time putting this vid together and I can't wait for us to start ;) 

📚Links mentioned in video
========================
Ken Jee's 66daysofdata: 
https://www.youtube.com/watch?v=qV_AlRwhI3I
Ken Jee's How I would learn data science in 2021: 
https://www.youtube.com/watch?v=41Clrh6nv1s&t=14s

Data Professor's Data science process:
https://www.youtube.com/watch?v=s4uF8UOJz9k&t=4s
https://www.youtube.com/watch?v=9hxuXzrCRz8

Krish Naik's Step by step action plan:
https://www.youtube.com/watch?v=lP1hb4BFAWA&t=618s

How I learned SQL from Scratch in 11 days: 
https://www.youtube.com/watch?v=vaD3ZFFNwhM

🔗Affiliates
========================
365 Data Science: 
https://bit.ly/3tIUBCY (link for 57% discount for their complete data science training)

Check out StrataScratch for data science interview prep: 
https://stratascratch.com/?via=tina

Google Data Analytics Certificate on Coursera: 
https://bit.ly/33tYQYA

🎥 My Filming Setup 
========================
📷 camera: https://amzn.to/3LHbi7N
🎤 mic: https://amzn.to/3LqoFJb
🔭 tripod: https://amzn.to/3DkjGHe
💡 lights: https://amzn.to/3LmOhqk

⏰Timestamps
 ========================
00:00 Intro 
01:15 Topics and framework
02:06 Programming
02:41 Stats
02:57 Visualization 
03:13 EDA
03:47 Machine learning  
05:34 The best way to learn
06:13 Apply framework to more topics
06:55 ACCOUNTABILITY 
08:44 Resources/courses
10:48 How to choose projects
11:29 What I'm gonna do in 2021

📲Socials 
========================
instagram: https://www.instagram.com/hellotinah/

linkedin: https://www.linkedin.com/in/tinaw-h/ 

discord: https://discord.gg/5mMAtprshX

🤯Study with Tina 
========================
Study with Tina channel:
https://www.youtube.com/channel/UCI8JpGrDmtggrryhml8kFGw

How to make a studying scoreboard: 
https://www.youtube.com/watch?v=KAVw910mIrI

Scoreboard website: 
scoreboardswithtina.com

livestreaming google calendar:
https://bit.ly/3wvPzHB

🎥Other videos you might be interested in
========================
How I consistently study with a full time job:
https://www.youtube.com/watch?v=INymz5VwLmk

How I would learn to code (if I could start over): 
https://www.youtube.com/watch?v=MHPGeQD8TvI&t=84s

🐈‍⬛🐈‍⬛About me 
========================
Hi, my name is Tina and I'm a data scientist at a FAANG company. I was pre-med studying pharmacology at the University of Toronto until I finally accepted that I would make a terrible doctor. I didn't know what to do with myself so I worked for a year as a research assistant for a bioinformatics lab where I learned how to code and became interested in data science. I then did a masters in computer science (MCIT) at the University of Pennsylvania before ending up at my current job in tech :) 

📧Contact
========================
youtube: youtube comments are by far the best way to get a response from me! 
linkedin: https://www.linkedin.com/in/tinaw-h/ 
email for business inquiries only: hellotinah@gmail.com 

========================
Some links are affiliate links and I may receive a small portion of sales price at no cost to you. I really appreciate your support in helping improve this channel! :)

#DataScience #DataSciencein2021 #TinaHuang","['data science 2021', 'learn data science in 2021', 'how to learn data science in 2021', '66daysofdata', 'data science', 'ken jee', 'machine learning', 'data scientist', 'minimize effort maximize outcome', 'how to learn data science smartly', 'how to learn data science', 'learn data science', 'learn data science for beginners', 'data science for beginners', 'introduction to data science', 'data science course', 'what is data science', 'best data science course', 'data science projects', 'data science courses online']",2020-12-26T20:00:01Z,465024,21288,,630,PT12M16S,hd,false
zLaymr5jjMI,Tina Huang,Do you have what it takes to be a great data scientist?,"As an entry level FAANG data scientist with a few months under my belt, I've observed many data scientists and even some great data scientists. In this video, I go through the 5 traits of a great data scientist. If you're deciding if data science is right for you or want to know if you have what it takes to be a great data scientist - this video is for you! Or if you're already a data scientist, keep watching to see how you can level up! 

______________________________________________________________________
You might also be interested in these videos:

Day in the life of a FAANG Data Scientist: https://www.youtube.com/watch?v=lCi6fWuI8r4
How I learned SQL from Scratch in 11 Days to Pass my FANG SQL Interview: https://www.youtube.com/watch?v=vaD3ZFFNwhM

______________________________________________________________________
Subscribe: https://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww/?sub_confirmation=1
______________________________________________________________________
Check out StrataScratch for SQL interview prep: https://stratascratch.com/?via=tina
______________________________________________________________________
Contact:

youtube: youtube comments are by far the best way to get a response from me! I answer every single comment! 
linkedin: https://www.linkedin.com/in/tinaw-h/ (second preferred but I might suck at responding)
email: hellotinah@gmail.com 

*If you're reaching out through linkedin or email, please leave a youtube comment just letting me know that you reached out :) 
______________________________________________________________________
*The StrataScratch affiliate program give me a small portion of the sales price at no cost to you. I'm currently not monetized and really appreciate your support in helping improve this channel! :)

#DataScience #TinaHuang","['is data science right for you', 'is data science right for me', 'what makes a great data scientist', 'data science', 'data scientist', 'data science career', 'what is data science', 'how to become a data scientist', 'data scientist skills', 'data scientist career', 'data science for beginners', 'data science jobs', 'big data', 'learn data science', 'day in the life of a data scientist', 'what is a data scientist', 'what does a data scientist do', 'data scientist roles and responsibilities']",2020-12-20T16:12:00Z,8945,440,,56,PT8M28S,hd,false
kHOVWiZKpHM,Tina Huang,The comments sections are WILD | YouTube sentiment analysis - Data science project for beginners,"Full code: https://github.com/hellotinah/youtube_sentiment_analysis/

Behold, my first data science project! This is a data science project for beginners (guaranteed because I am also a beginner at NLP lol).
I did some sentiment analysis on youtube comments and quickly went down the rabbit how and did other NLP things and eventually got to the US presidential debates. OH DEAR  

Videos mentioned: 

@KenJee_ds 's super cool leaderboard: https://www.youtube.com/watch?v=myhoWUrSP7o&t=50s
______________________________________________________________________
You might also be interested in these videos:

Day in the life of a FAANG Data Scientist: https://www.youtube.com/watch?v=lCi6fWuI8r4
How I learned SQL from Scratch in 11 Days to Pass my FANG SQL Interview: https://www.youtube.com/watch?v=vaD3ZFFNwhM

______________________________________________________________________
Subscribe: https://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww/?sub_confirmation=1
______________________________________________________________________
Check out StrataScratch for SQL interview prep: https://stratascratch.com/?via=tina
______________________________________________________________________
Contact:

youtube: youtube comments are by far the best way to get a response from me! I answer every single comment! 
linkedin: https://www.linkedin.com/in/tinaw-h/ (second preferred but I might suck at responding)
email: hellotinah@gmail.com 

*If you're reaching out through linkedin or email, I can get back to you the fastest if you leave a youtube comment just letting me know that you reached out :) 
______________________________________________________________________
*The StrataScratch affiliate program give me a small portion of the sales price at no cost to you. I'm currently not monetized and really appreciate your support in helping improve this channel! :)

#DataScience #DataScienceProject #TinaHuang","['data science project', 'data science projects for beginners', 'data science tutorial', 'data science', 'nlp techniques', 'nlp project', 'sentiment analysis', 'sentiment analysis machine learning', 'sentiment analysis python', 'sentiment analysis python project', 'tina huang', 'ken jee', 'youtube comment analysis', 'youtube comment bot', 'natural language processing', 'machine learning', 'exploratory data analysis', 'data science projects', 'machine learning project', 'youtube comments sentiment analysis']",2020-12-11T19:07:00Z,11259,299,,62,PT13M51S,hd,false
Y6q9TTOOyy0,Tina Huang,A hard work day (ft. new NLP project) | FAANG data science isn't chill | vlog 1,"FAANG doesn't mean you just chill out all day! Haha a lot of people just assume that if you get into a FAANG you can just lead a relaxing lifestyle. I'm not complaining but just wanted to show y'all what a work day can look like. It's of course not always like this but it's also not a rarity. 

I hope you guys enjoy this vlog, where I also document me working on a new nlp project in collab with Ken Jee :) Please let me know if you want to see more vlogs! Suggestions always welcome! 
______________________________________________________________________
You might also be interested in these videos:

Day in the life of a FAANG Data Scientist: 
https://www.youtube.com/watch?v=lCi6fWuI8r4
The resume that got me into FAANG as a data scientist: https://www.youtube.com/watch?v=vx-x-yXXE9I

______________________________________________________________________
Subscribe: https://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww/?sub_confirmation=1
______________________________________________________________________
Check out StrataScratch for SQL interview prep: https://stratascratch.com/?via=tina
______________________________________________________________________
Contact:

youtube: youtube comments are by far the best way to get a response from me! I answer every single comment! 
linkedin: https://www.linkedin.com/in/tinaw-h/ (second preferred)
email: hellotinah@gmail.com 

*If you're reaching out through linkedin or email, please leave a youtube comment letting me know that you reached out :) 
______________________________________________________________________
*The StrataScratch affiliate program give me a small portion of the sales price at no cost to you. I'm currently not monetized and really appreciate your support in helping improve this channel! :)

#dayinthelife #datascience  #TinaHuang","['day in the life', 'day in the life of a data scientist', 'data scientist', 'data science', 'beginner data science project', 'data science projects', 'data science projects for beginners', 'tina huang', 'data science vlog', 'data science journey', 'data science 2020', 'find a data science project', 'beginner nlp project', 'data science project', 'data science project ideas', 'exploratory data analysis', 'data science beginners', 'machine learning project', 'nlp project', 'data science for beginners']",2020-12-01T00:41:48Z,14394,300,,45,PT21M4S,hd,false
mqc46gdNs4E,Tina Huang,3 tips to avoid debt for a masters #SHORTS,"Several of y'all reached out to me saying that you wish you could get a masters degree but it's just so darn expensive. This is a super quick video of my 3 tips to avoid debt if you really want to get a masters but really don't want to get yourself into crippling debt. PLEASE TAKE EVERYTHING I SAY WITH A BUCKET OF SALT. This is just what I would do. Please do your own research! 
______________________________________________________________________
You might also be interested in these videos:

How I chose my masters degree (as an international student):
https://www.youtube.com/watch?v=C8iL4V-y1Qs
Day in the life of a FAANG Data Scientist: https://www.youtube.com/watch?v=lCi6fWuI8r4
______________________________________________________________________
Subscribe: https://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww/?sub_confirmation=1
______________________________________________________________________
Check out StrataScratch for SQL interview prep: https://stratascratch.com/?via=tina
______________________________________________________________________
Contact:

youtube: youtube comments are by far the best way to get a response from me! I answer every single comment! 
linkedin: https://www.linkedin.com/in/tinaw-h/ (second preferred)
email: hellotinah@gmail.com 

*If you're reaching out through linkedin or email, I can get back to you the fastest if you leave a youtube comment just letting me know that you reached out :) 
______________________________________________________________________
*The StrataScratch affiliate program give me a small portion of the sales price at no cost to you. I'm currently not monetized and really appreciate your support in helping improve this channel! :)

#Masters  #TinaHuang #shorts","['debt free graduate degree', 'data science masters', 'computer science masters', 'masters for computer science', 'data science', 'data scientist', 'student loan debt', 'student loans', 'graduate school', 'debt free journey', 'tina huang', 'how to become a data scientist', 'tips to avoid debt', 'tips to avoid debt for a masters']",2020-11-23T20:14:22Z,37056,1894,,62,PT59S,hd,false
ndPDXX78wcM,Tina Huang,The software engineering resume that got me into FAANG and Goldman Sachs (internship),"his is my software engineering resume that got me internship offers from goldman sachs and amazon. Looking back now, this resume really isn't the best but despite how hard I roast it, it still is the resume that got me my internship offers :) Enjoy!

Videos mentioned: 

The resume that got me into FAANG as a data scientist: https://www.youtube.com/watch?v=vx-x-yXXE9I
How I got software engineering and data science internships: https://www.youtube.com/watch?v=Rx1i1J4m4MQ 
______________________________________________________________________
You might also be interested in these videos:

Day in the life of a FAANG Data Scientist: https://www.youtube.com/watch?v=lCi6fWuI8r4
How I learned SQL from Scratch in 11 Days to Pass my FANG SQL Interview: https://www.youtube.com/watch?v=vaD3ZFFNwhM

______________________________________________________________________
Subscribe: https://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww/?sub_confirmation=1
______________________________________________________________________
Check out StrataScratch for SQL interview prep: https://stratascratch.com/?via=tina
______________________________________________________________________
Contact:

youtube: youtube comments are by far the best way to get a response from me! I answer every single comment! 
linkedin: https://www.linkedin.com/in/tinaw-h/ (second preferred)
email: hellotinah@gmail.com 

*If you're reaching out through linkedin or email, I can get back to you the fastest if you leave a youtube comment just letting me know that you reached out :) 
______________________________________________________________________
*The StrataScratch affiliate program give me a small portion of the sales price at no cost to you. I'm currently not monetized and really appreciate your support in helping improve this channel! :)

#SoftwareEngineeringResume  #TinaHuang","['software engineering resume', 'amazon resume', 'faang resume', 'data science', 'data scientist', 'software engineer', 'technical resume', 'faang resume tips', 'resume template', 'resume tips 2020', 'college resume', 'how to get into faang', 'women in tech', 'faang', 'resume tips', 'software engineering resume tips', 'internship resume tips', 'tinahuang', 'tina huang resume', 'resume', 'software engineere resume', 'software engineering', 'goldman sachs', 'goldman sachs internship', 'how to get an internship', 'amazon']",2020-11-17T21:00:05Z,18572,368,,45,PT5M30S,hd,false
C8iL4V-y1Qs,Tina Huang,How I chose my masters degree (as an international student),"I'm a FAANG data scientist but my masters was in computer science? This was actually very intentional! 

In this video, I outline how I chose my computer science masters degree. I was an international student looking to study in the United States who did not have a technical degree in computer science, engineering, or anything even remotely related. I was gonna be a doctor lol. 

______________________________________________________________________
Ken's video on how he chose his masters degree: 
https://www.youtube.com/watch?v=domVw8isGOI&t=303s
Our collab video on 7 Things to Look For in a Masters For Data Science:
https://www.youtube.com/watch?v=ji7DtgUeKCI
______________________________________________________________________
You might also be interested in these videos:

Upenn MCIT experience: 
https://www.youtube.com/watch?v=KsQU_3n0IYE
The Resume that got me my FAANG job (entry level data scientist):
https://www.youtube.com/watch?v=vx-x-yXXE9I 
Day in the life of a FAANG Data Scientist: 
https://www.youtube.com/watch?v=lCi6fWuI8r4 
______________________________________________________________________
Subscribe: https://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww/?sub_confirmation=1
______________________________________________________________________
Check out StrataScratch for SQL interview prep: https://stratascratch.com/?via=tina

Also my SQL data science interview question walkthroughs in real interview style: 
hhttps://www.youtube.com/watch?v=Td-cmLfQ7uU&list=PLVD3APpfd1tuXrXBWAntLx4tNaONro5dA&index=1
______________________________________________________________________
Contact:

youtube: youtube comments are by far the best way to get a response from me! I answer every single comment! 
linkedin: https://www.linkedin.com/in/tinaw-h/ (second preferred)
email: hellotinah@gmail.com 

*If you're reaching out through linkedin or email, I can get back to you the fastest if you leave a youtube comment just letting me know that you reached out :) 
______________________________________________________________________
*The StrataScratch affiliate program gives me a small portion of the sales price at no cost to you. I'm currently not monetized and really appreciate your support in helping improve this channel! :)

#DataScience #ComputerScience #ComputerScienceMasters","['data science', 'data scientist', 'computer science masters', 'how I chose my masters degree', 'international student', 'opt', 'best data science masters', 'computer science masters programs', 'masters degree', 'faang data scientist', 'computer science masters for data science', 'data science for beginners', 'break into data science', 'break into computer science', 'women in tech', 'masters in usa', 'international students', 'data science jobs', 'data science career change', 'tina huang']",2020-11-08T15:30:00Z,15532,475,,84,PT7M52S,hd,false
_77TxNGR21A,Tina Huang,Interview with a quant trader,"This is an extremely lucrative but pretty mysterious job that I know many people are interested in learning more about. In this video, I interview Worthan Kwan, a quant trader at a hedge fund to learn about his day to day, how much money people are really making, what the requirements are to become a quant trader, and much more! I also made a post a few weeks back crowdsourcing questions and I'm pretty proud to say that we got through almost all of them in this video :D 

______________________________________________________________________
Resources mentioned in video: 
https://arithmetic.zetamac.com/
______________________________________________________________________
You might also be interested in these videos:

The Resume that got me my FAANG job (entry level data scientist):
https://www.youtube.com/watch?v=vx-x-yXXE9I 
Day in the life of a FAANG Data Scientist: 
https://www.youtube.com/watch?v=lCi6fWuI8r4
How I learned SQL from Scratch in 11 Days to Pass my FANG SQL Interview: https://www.youtube.com/watch?v=vaD3ZFFNwhM
______________________________________________________________________
Timestamps: 

00:00 Intro 
00:40 His background
02:54 Why quant trading?
04:00 Why he did a masters in computer science 
05:18 Day in the life of quant trader 
09:23 Salary expectations + career growth
15:28 Words of warning 
16:38 Why quant trading + how to get interview
19:22 Non traditional background? 
22:14 Trading related projects
23:10 Interview tips 
25:24 What math do you need 
30:12 Quant trader vs research vs engineer
34:05 How stressful is the job  
39:26 Lightning round 
41:00 What he would have studied in undergrad 
42:09 Advice for breaking into the field   

______________________________________________________________________
Subscribe: https://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww/?sub_confirmation=1
______________________________________________________________________
Check out StrataScratch for SQL interview prep: https://stratascratch.com/?via=tina
______________________________________________________________________
Contact:

youtube: youtube comments are by far the best way to get a response from me! I answer every single comment! 
linkedin: https://www.linkedin.com/in/tinaw-h/ (second preferred)
email: hellotinah@gmail.com 

*If you're reaching out through linkedin or email, I can get back to you the fastest if you leave a youtube comment just letting me know that you reached out :) 
______________________________________________________________________
*The StrataScratch affiliate program give me a small portion of the sales price at no cost to you. I'm currently not monetized and really appreciate your support in helping improve this channel! :)

#QuantTrader #HedgeFund #QuantTraderInterview","['quant trader', 'hedge fund', 'algorithmic trading', 'quantitative trading', 'algo trading', 'quant trading', 'quantitative finance', 'day trading', 'quant', 'high frequency trading', 'upenn mcit', 'stock trading', 'options trading', 'systematic trading', 'automated trading', 'stocks', 'what is a quant', 'trader interview', 'quant trader interview', 'what is a quant trader', 'interview with a quant trader', 'tina huang', 'data science', 'how to become a quant', 'chat with traders', 'trader salary', 'quant trader career']",2020-11-02T23:00:09Z,103194,2654,,222,PT43M8S,hd,false
ZSXjj0HW6Kg,Tina Huang,Data Science SQL Interview Question Walkthrough (real interview style) | SQL Sundays #8,"Hi friends! Welcome back to SQL Sundays! A weekly SQL data science interview questions and answers walkthrough.

This is another data science SQL interview question and answer done from beginning to end in a real interview style.

🔗Affiliates
========================
My SQL for data science interviews course (10 full interviews):
https://365datascience.com/learn-sql-for-data-science-interviews/ 

365 Data Science: 
https://365datascience.pxf.io/WD0za3 (link for 57% discount for their complete data science training)

Check out StrataScratch for data science interview prep: 
https://stratascratch.com/?via=tina

📲Socials 
========================
instagram: https://www.instagram.com/hellotinah/

linkedin: https://www.linkedin.com/in/tinaw-h/ 

discord: https://discord.gg/5mMAtprshX

🤯Study with Tina 
========================
Study with Tina channel:
https://www.youtube.com/channel/UCI8JpGrDmtggrryhml8kFGw

How to make a studying scoreboard: 
https://www.youtube.com/watch?v=KAVw910mIrI

Scoreboard website: 
scoreboardswithtina.com

livestreaming google calendar:
https://bit.ly/3wvPzHB

🎥Other videos you might be interested in
========================
SQL Sundays Playlist: 
https://www.youtube.com/playlist?list=PLVD3APpfd1tuXrXBWAntLx4tNaONro5dA

How I learned SQL from Scratch in 11 Days to Pass my FANNG SQL Interview: https://www.youtube.com/watch?v=vaD3ZFFNwhM

How I consistently study with a full-time job:
https://www.youtube.com/watch?v=INymz5VwLmk

How I would learn to code (if I could start over): 
https://www.youtube.com/watch?v=MHPGeQD8TvI&t=84s

🐈‍⬛🐈‍⬛About me 
========================
Hi, my name is Tina and I'm a data scientist at a FAANG company. I was pre-med studying pharmacology at the University of Toronto until I finally accepted that I would make a terrible doctor. I didn't know what to do with myself so I worked for a year as a research assistant for a bioinformatics lab where I learned how to code and became interested in data science. I then did a masters in computer science (MCIT) at the University of Pennsylvania before ending up at my current job in tech :) 

📧Contact
========================
youtube: youtube comments are by far the best way to get a response from me! 
linkedin: https://www.linkedin.com/in/tinaw-h/ 
email for business inquiries only: hellotinah@gmail.com 

========================
Some links are affiliate links and I may receive a small portion of the sales price at no cost to you. I really appreciate your support in helping improve this channel! :)

Music Credit:
TheFatRat & Laura Brehm - We'll Meet Again
https://www.youtube.com/watch?v=hJqYc62NCKo","['sql sundays', 'data science interview questions', 'sql interview questions and answers', 'data science interview', 'learn sql', 'sql tutorial for beginners', 'sql tutorial', 'sql basics', 'sql for beginners', 'sql interview questions', 'data science for beginners', 'data scientist', 'postgresql tutorial', 'postgresql tutorial for beginners', 'sql for data science', 'tina huang', 'learn sql for beginners', 'sql data science interview', 'sql faang interview', 'faang interview', 'sql data science interview questions']",2020-10-28T00:45:01Z,9476,251,,50,PT7M7S,hd,false
vx-x-yXXE9I,Tina Huang,The data science resume that got me my FAANG (MANGA?) job (entry level data scientist),"In this video, I go through the resume that got me into FAANG as a data scientist. The resume is the key to getting that interview, which is definitely the hardest part of the entire application process for a data scientist. Our role is super popular but actual positions few and far between. That's why I spent A LOT of time on this resume to get my foot in the door. We're going to go through this line by line and item by item as I go into the details and roast it hard. Sit back and enjoy! :) 

📜My resume: https://drive.google.com/file/d/1RS06YjcV4GoxZD0EOI3chzw9UgH20o4F/view?usp=sharing

🔗Affiliates
========================
365 Data Science: 
https://bit.ly/3tIUBCY (link for 57% discount for their complete data science training)

Check out StrataScratch for data science interview prep: 
https://stratascratch.com/?via=tina

Google Data Analytics Certificate on Coursera: 
https://bit.ly/33tYQYA

📲Socials 
========================
instagram: https://www.instagram.com/hellotinah/

linkedin: https://www.linkedin.com/in/tinaw-h/ 

discord: https://discord.gg/5mMAtprshX

🤯Study with Tina 
========================
Study with Tina channel:
https://www.youtube.com/channel/UCI8JpGrDmtggrryhml8kFGw

How to make a studying scoreboard: 
https://www.youtube.com/watch?v=KAVw910mIrI

Scoreboard website: 
scoreboardswithtina.com

livestreaming google calendar:
https://bit.ly/3wvPzHB

🎥Other videos you might be interested in
========================
How I consistently study with a full time job:
https://www.youtube.com/watch?v=INymz5VwLmk

How I would learn to code (if I could start over): 
https://www.youtube.com/watch?v=MHPGeQD8TvI&t=84s

🐈‍⬛🐈‍⬛About me 
========================
Hi, my name is Tina and I'm a data scientist at a FAANG company. I was pre-med studying pharmacology at the University of Toronto until I finally accepted that I would make a terrible doctor. I didn't know what to do with myself so I worked for a year as a research assistant for a bioinformatics lab where I learned how to code and became interested in data science. I then did a masters in computer science (MCIT) at the University of Pennsylvania before ending up at my current job in tech :) 

📧Contact
========================
youtube: youtube comments are by far the best way to get a response from me! 
linkedin: https://www.linkedin.com/in/tinaw-h/ 
email for business inquiries only: hellotinah@gmail.com 

========================
Some links are affiliate links and I may receive a small portion of sales price at no cost to you. I really appreciate your support in helping improve this channel! :)

#DataScience #DataScienceResume #TinaHuang","['data science resume', 'facebook resume', 'amazon resume', 'apple resume', 'netflix resume', 'google resume', 'faang resume', 'data science', 'data scientist', 'technical resume', 'faang resume tips', 'resume template', 'resume tips 2020', 'faang resume example', 'college resume', 'how to get into faang', 'how to get a data science job', 'women in tech', 'faang', 'software engineer', 'upenn mcit', 'resume tip', 'data science resume tips', 'internship resume tips', 'tinahuang', 'resume tips', 'tina huang resume', 'resume']",2020-10-23T23:50:03Z,229217,6167,,262,PT10M36S,hd,false
qH7rq7p8N5s,Tina Huang,Data Science SQL Interview Question Walkthrough (real interview style) | SQL Sundays #7,"Hi friends! Welcome back to SQL Sundays! A weekly SQL data science interview questions and answers walkthrough.

This is another data science SQL interview question and answer done from beginning to end in a real interview style.

🔗Affiliates
========================
My SQL for data science interviews course (10 full interviews):
https://365datascience.com/learn-sql-for-data-science-interviews/ 

365 Data Science: 
https://365datascience.pxf.io/WD0za3 (link for 57% discount for their complete data science training)

Check out StrataScratch for data science interview prep: 
https://stratascratch.com/?via=tina

📲Socials 
========================
instagram: https://www.instagram.com/hellotinah/

linkedin: https://www.linkedin.com/in/tinaw-h/ 

discord: https://discord.gg/5mMAtprshX

🤯Study with Tina 
========================
Study with Tina channel:
https://www.youtube.com/channel/UCI8JpGrDmtggrryhml8kFGw

How to make a studying scoreboard: 
https://www.youtube.com/watch?v=KAVw910mIrI

Scoreboard website: 
scoreboardswithtina.com

livestreaming google calendar:
https://bit.ly/3wvPzHB

🎥Other videos you might be interested in
========================
SQL Sundays Playlist: 
https://www.youtube.com/playlist?list=PLVD3APpfd1tuXrXBWAntLx4tNaONro5dA

How I learned SQL from Scratch in 11 Days to Pass my FANNG SQL Interview: https://www.youtube.com/watch?v=vaD3ZFFNwhM

How I consistently study with a full-time job:
https://www.youtube.com/watch?v=INymz5VwLmk

How I would learn to code (if I could start over): 
https://www.youtube.com/watch?v=MHPGeQD8TvI&t=84s

🐈‍⬛🐈‍⬛About me 
========================
Hi, my name is Tina and I'm a data scientist at a FAANG company. I was pre-med studying pharmacology at the University of Toronto until I finally accepted that I would make a terrible doctor. I didn't know what to do with myself so I worked for a year as a research assistant for a bioinformatics lab where I learned how to code and became interested in data science. I then did a masters in computer science (MCIT) at the University of Pennsylvania before ending up at my current job in tech :) 

📧Contact
========================
youtube: youtube comments are by far the best way to get a response from me! 
linkedin: https://www.linkedin.com/in/tinaw-h/ 
email for business inquiries only: hellotinah@gmail.com 

========================
Some links are affiliate links and I may receive a small portion of the sales price at no cost to you. I really appreciate your support in helping improve this channel! :)

Music Credit:
TheFatRat & Laura Brehm - We'll Meet Again
https://www.youtube.com/watch?v=hJqYc62NCKo","['sql sundays', 'data science interview questions', 'sql interview questions and answers', 'data science interview', 'learn sql', 'sql tutorial for beginners', 'sql tutorial', 'sql basics', 'sql for beginners', 'sql interview questions', 'data science for beginners', 'data scientist', 'postgresql tutorial', 'postgresql tutorial for beginners', 'sql for data science', 'tina huang', 'learn sql for beginners', 'sql data science interview', 'sql faang interview', 'faang interview', 'sql data science interview questions']",2020-10-19T02:00:07Z,7301,187,,27,PT11M58S,hd,false
7LDKpNLsBpc,Tina Huang,Data Science vs Software Engineering Interview | 3 Key Differences,"Hi frends! In this video, I go through the 3 key differences between the data science vs software engineering interview. I also give y'all my best tips on how to ace them both. I think this is super helpful if you're applying for both at the same time - just like I did. I previously also made a video on the 5 key differences of software engineering vs data science and how I chose between the two. So if you haven't already, I highly recommend checking that out too. Enjoy! :) 

______________________________________________________________________
You might be interested in these videos:

How to choose between software engineering and data science:
 https://www.youtube.com/watch?v=JUkSeqe1eYQ
Ultimate guide to land a data science internship: 
https://www.youtube.com/watch?v=kO_LUVkKdJM
Day in the life of a FAANG Data Scientist: 
https://www.youtube.com/watch?v=lCi6fWuI8r4
______________________________________________________________________
Subscribe: https://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww/?sub_confirmation=1
______________________________________________________________________
Check out StrataScratch for SQL interview prep: https://stratascratch.com/?via=tina
______________________________________________________________________
Contact:

linkedin: https://www.linkedin.com/in/tinaw-h/ (preferred)
email: hellotinah@gmail.com 

*I can get back to you the fastest if you leave a youtube comment just letting me know that you reached out :) 
______________________________________________________________________

*The StrataScratch affiliate program give me a small portion of the sales price at no cost to you. I'm currently not monetized and really appreciate your support in helping improve this channel! :)

#DataScience #Softwareengineering #Softwareengineeringvsdatascience #TinaHuang","['data science vs software engineering', 'software engineering vs data science', 'data scientist vs. software engineer', 'data science vs software engineering interview', 'differences between software engineer and data scientist', 'differences between the software engineering vs data science interview', 'data science or software engineering', 'data science', 'software engineering', 'data scientist', 'software engineer', 'data science jobs', 'tina huang']",2020-10-14T02:00:01Z,28940,1928,,81,PT6M21S,hd,false
